isin,ticker,yahoo_symbol,status
IE000SAXJ1M1,SY7D,SY7D.DE,suffix
IE0002LI4M98,SAQL,SAQL.DE,suffix
LU3098954871,TGAI,TGAI.DE,suffix
IE000ZX8CQG2,CBUJ,CBUJ.DE,suffix
IE00BMH5Y327,V9N,V9N.DE,suffix
LU0721552544,UEFF,UEFF.DE,suffix
IE000O7Q2E56,WIRE,WIRE.DE,suffix
IE000IAXNM41,DFNC,DFNC.DE,suffix
IE00BFD2H405,SKYE,SKYE.DE,suffix
IE00BGYWSV06,VAGY,VAGY.DE,suffix
IE00B87G8S03,IS0Z,IS0Z.DE,suffix
IE00091SR7N7,CEBR,CEBR.DE,suffix
LU3299677438,NSDT,NSDT.DE,suffix
IE000LVB7GJ9,LUXY,LUXY.DE,suffix
LU1215452928,UIMZ,UIMZ.DE,suffix
IE000XERHYF0,3DUS,3DUS.DE,suffix
IE000MCVFK47,XGBE,XGBE.DE,suffix
LU1681043086,18MK,18MK.DE,suffix
IE00B4WXJH41,EUN8,EUN8.DE,suffix
LU1659681313,XU6C,XU6C.DE,suffix
DE000ETF9090,E909,E909.DE,suffix
IE00BKWQ0J47,SPYQ,SPYQ.DE,suffix
LU1407888137,7USH,7USH.DE,suffix
LU3028243122,CHSJ,CHSJ.DE,suffix
IE0003UN5CT1,JESE,JESE.DE,suffix
IE000BKMMHF9,BCFB,BCFB.DE,suffix
LU3086262709,EDEV,EDEV.DE,suffix
LU3086267096,EDEW,EDEW.DE,suffix
IE00049TNTV6,JEAA,JEAA.DE,suffix
IE0001VXZTV7,V3ML,V3ML.DE,suffix
IE00BDDRDY39,JMBE,JMBE.DE,suffix
IE00BYZK4883,2B79,2B79.DE,suffix
LU2082997946,EGV1,EGV1.DE,suffix
IE00BKX55S42,VERX,VERX.DE,suffix
LU1349386927,XDDA,XDDA.DE,suffix
IE00B3VWN179,SXRK,CU31.L,isin_search
DE000A0Q4RZ9,EXVM,EXVM.DE,suffix
IE000FF2EBQ8,XU61,XU61.DE,suffix
IE00B6TLBW47,IS0Q,IS0Q.DE,suffix
IE00BMG6Z448,84X0,84X0.DE,suffix
IE000UWJUW87,C47B,C47B.DE,suffix
IE000F215NJ2,MG3A,MG3A.DE,suffix
LU1646360542,JPNE,JPNE.DE,suffix
DE000ETFL318,EL45,EL45.DE,suffix
IE000KBUL630,GDSF,GDSF.DE,suffix
IE00BD0B9B76,OPEN,OPEN.DE,suffix
IE0008RSSHT4,UK1T,UK1T.DE,suffix
IE0005YK6564,U3O8,U3O8.DE,suffix
IE000LXEN6X4,ES50,ES50.DE,suffix
IE00BKWQ0H23,SPYH,SPYH.DE,suffix
IE00BH4G7D40,36BA,36BA.DE,suffix
IE00BDD48S37,VGCE,VGCE.DE,suffix
IE00BGV5VR99,XMOV,XMOV.DE,suffix
IE000C6ITGC8,QOMP,QOMP.DE,suffix
IE000O5M6XO1,AAKG,AAKG.DE,suffix
IE00BM8QRY62,SP2D,SP2D.DE,suffix
IE00B4PY7Y77,IS0R,IS0R.DE,suffix
IE0008WICO06,SLVM,SLVM.DE,suffix
IE00BVXBH163,WTDH,WTDH.DE,suffix
IE00BWBXM948,ZPDT,ZPDT.DE,suffix
LU0328476410,DX2Z,DX2Z.DE,suffix
IE000Y6ZXZ48,XG12,XG12.DE,suffix
IE00BMX0DF60,U5MD,U5MD.DE,suffix
IE00BCHWNT26,XUFN,XUFN.DE,suffix
LU0292096186,XGSD,XGSD.DE,suffix
LU1659681586,ZSRM,ZSRM.DE,suffix
LU1287023342,LYXA,LYXA.DE,suffix
IE00BMY76136,XZWE,XZWE.DE,suffix
DE000A0H08D2,EXX7,EXX7.DE,suffix
LU1484799769,UIMC,UIMC.DE,suffix
IE000IISJT64,QDEV,QDEV.DE,suffix
IE00BNDS1Q47,V3GE,V3GE.DE,suffix
LU2469335611,AHYB,AHYB.DE,suffix
IE00BF3N7102,IBC2,IBC2.DE,suffix
LU0659578842,XBAS,XBAS.DE,suffix
DE000ETFL540,D6RT,D6RT.DE,suffix
IE000YSUEJ32,TIGA,TIGA.DE,suffix
IE00BP2C0316,HPAE,HPAE.DE,suffix
IE0004X8KUG5,FOCT,FOCT.DE,suffix
IE00B7KMNP07,UBUD,UBUD.DE,suffix
IE000DYQE2Q3,GAT1,GAT1.DE,suffix
NL0009690247,TCBT,TCBT.DE,suffix
IE0006YCYW06,JEIE,JEIE.DE,suffix
IE000UL7AOT5,QRGW,QRGW.DE,suffix
IE00BLRPN388,FYER,FYER.DE,suffix
IE00BF92J153,DPGA,DPGA.DE,suffix
LU1829219713,LYS5,LYS5.DE,suffix
IE00BZCQB185,QDV5,QDV5.DE,suffix
LU1931975236,PR1G,PR1G.DE,suffix
IE00B53QG562,SXR7,SXR7.DE,suffix
IE00BF51K249,PSFE,PSFE.DE,suffix
IE00B6YX5K17,SYB5,SYB5.DE,suffix
IE00BMCZLH06,UEEG,UEEG.DE,suffix
IE00BFMNPS42,XZMU,XZMU.DE,suffix
LU2182388665,PR1T,PR1T.DE,suffix
IE00BG0J4841,IS4S,IS4S.DE,suffix
LU2194447293,BJLE,BJLE.DE,suffix
IE000VXC51U5,XMAE,XMAE.DE,suffix
LU1681045370,AMEM,AMEM.DE,suffix
LU1829219390,LYBK,LYBK.DE,suffix
IE000Z8BHG02,ACLT,ACLT.DE,suffix
IE000WJ7OF21,3DGE,3DGE.DE,suffix
LU1681041890,AMEQ,AMEQ.DE,suffix
LU1109939865,XHY1,XHY1.DE,suffix
LU0292108619,DBX3,DBX3.DE,suffix
IE000WX2HZQ7,FTMA,FTMA.DE,suffix
IE00BKSBGS44,FUSR,FUSR.DE,suffix
LU2611732558,C051,C051.DE,suffix
IE00BKY40J65,H412,H412.DE,suffix
XS3068774887,BABY,BABY.L,suffix
LU2993402101,EDEJ,EDEJ.DE,suffix
LU1048315243,UEF8,UEF8.DE,suffix
LU1459799943,CHSS,CHSS.DE,suffix
IE00B5BD5K76,H4ZE,H4ZE.DE,suffix
IE0003XJA0J9,WEBN,WEBN.DE,suffix
IE00BGQYRS42,XUTC,XUTC.DE,suffix
IE0006WOV4I9,FSPW,FSPW.DE,suffix
IE0006MM8VN6,JAGA,JAGA.DE,suffix
IE00B0M63391,IQQK,IQQK.DE,suffix
LU2490201840,AHYZ,AHYZ.DE,suffix
IE00BFWXDY69,FVSH,FVSH.DE,suffix
IE000TGCBXG8,JLOC,JLOC.DE,suffix
IE00BMDKNW35,DAVV,DAVV.DE,suffix
IE00B14X4Q57,IBCA,IBCA.DE,suffix
IE00BM67HN09,XDWS,XDWS.DE,suffix
IE0006WW1TQ4,EXUS,,recheck
IE00B5MJYC95,SC0R,SC0R.DE,suffix
IE000P0FL8E3,GMAY,GMAY.DE,suffix
LU2023678878,EBUY,EBUY.DE,suffix
IE000OV4XWA3,NTSZ,NTSZ.DE,suffix
IE00B6R51Z18,IS0D,IS0D.DE,suffix
LU0942970103,XBAG,XBAG.DE,suffix
IE0006QX3Y11,OP8E,OP8E.DE,suffix
IE00B42WWV65,VGOV,VGOV.DE,suffix
LU3322522593,EYEG,EYEG.DE,suffix
IE0003Z9E2Y3,4COP,4COP.DE,suffix
LU2533810276,BJLC,BJLC.DE,suffix
IE000YD0IAD2,3SUU,3SUU.DE,suffix
IE00BHZPJ346,EMNJ,EMNJ.DE,suffix
LU1481202692,JBEM,JBEM.DE,suffix
IE00BD45KH83,IBC3,IBC3.DE,suffix
FR0010245514,LYY4,LYY4.DE,suffix
DE000A0H08R2,EXV2,EXV2.DE,suffix
LU2504537445,XEZB,XEZB.DE,suffix
IE000WYNFVU8,AFDE,AFDE.DE,suffix
IE00BKWQ0L68,SPYP,SPYP.DE,suffix
IE000SNWS0L0,IG3A,IG3A.DE,suffix
IE00BZ036H21,XDGU,XDGU.DE,suffix
LU2365458731,ASRN,ASRN.DE,suffix
LU1829219127,LYEB,LYEB.DE,suffix
LU1861132840,GOAI,GOAI.DE,suffix
LU1834986900,LHTC,LHTC.DE,suffix
IE00BFMKQC67,XDCC,XDCC.DE,suffix
IE00BF59RV63,JRUB,JRUB.DE,suffix
IE0005E8B9S4,MWOW,MWOW.DE,suffix
IE00061J0RC6,WELC,WELC.DE,suffix
LU1291097779,EMKX,EMKX.DE,suffix
IE000P2CI9P3,DOME,DOME.DE,suffix
IE00BCRY6003,IS3K,IS3K.DE,suffix
IE00BD3V0B10,IUS2,IUS2.DE,suffix
IE000HARJEE2,CEB4,CEB4.DE,suffix
IE000R9FA4A0,ZA30,ZA30.DE,suffix
IE00BZ048462,QDVY,QDVY.DE,suffix
LU1686830065,LCVB,LCVB.DE,suffix
IE00BHZRQY00,FLXB,FLXB.DE,suffix
LU1852212965,MDBU,MDBU.DE,suffix
IE00B459R192,SYBU,SYBU.DE,suffix
IE00B78JSG98,UBU5,UBU5.DE,suffix
LU3281688633,CCNH,CCNH.DE,suffix
IE00B3ZW0K18,IBCF,IBCF.DE,suffix
LU0486851024,D5BL,D5BL.DE,suffix
IE000G8WOLX8,US4E,US4E.DE,suffix
LU1781541849,LCUA,LCUA.DE,suffix
DE000A0F5UH1,ISPA,ISPA.DE,suffix
LU1829221024,LYMS,LYMS.DE,suffix
IE00BMYDM802,BAT3,BAT3.DE,suffix
LU2810185665,XB28,XB28.DE,suffix
IE0002ZM3JI1,XNUS,XNUS.DE,suffix
LU2807512947,CHSI,CHSI.DE,suffix
LU0484969463,XBAT,XBAT.DE,suffix
IE00B802KR88,SPY1,SPY1.DE,suffix
IE000GZD8ME7,GAEM,GAEM.DE,suffix
IE00B1FZS467,IQQI,IQQI.DE,suffix
IE00BFMXVQ44,VMIG,VMIG.DE,suffix
IE000H7PE775,MWHE,MWHE.DE,suffix
IE00BD6RZW23,WTDY,WTDY.DE,suffix
IE00BK5BQW10,VNRA,VNRA.DE,suffix
IE00BJ5JPG56,ICGA,ICGA.DE,suffix
FR0010790980,AE50,AE50.DE,suffix
DE000A0H08G5,EXH2,EXH2.DE,suffix
IE000ALI2E45,ESAF,,no_data
IE00BM9GRM34,FSCM,FSCM.DE,suffix
IE00B0M62S72,IQQA,IQQA.DE,suffix
IE000GDU4WA8,ZINS,ZINS.DE,suffix
IE00BLRPQH31,RIZF,RIZF.DE,suffix
IE00BGJWWY63,EIB3,EIB3.DE,suffix
LU2533813023,ASRZ,ASRZ.DE,suffix
IE000YSJPNV8,JEYE,JEYE.DE,suffix
IE000VDI16Q5,MEWD,MEWD.DE,suffix
IE00018U4PN8,AICT,AICT.DE,suffix
IE0007ILCZU4,JAUD,JAUD.DE,suffix
IE000PWGE381,BCFM,BCFM.DE,suffix
LU1681037864,TTPX,TTPX.DE,suffix
IE000Y77LGG9,XAMB,XAMB.DE,suffix
IE00043L4HU0,CEMC,CEMC.DE,suffix
DE000A0Q4R02,EXH9,EXH9.DE,suffix
LU2581375073,XUSW,XUSW.DE,suffix
IE000WPH0239,A2DT,A2DT.DE,suffix
LU3257630510,EEAD,EEAD.DE,suffix
IE000C5YJ791,ULDE,ULDE.DE,suffix
LU1861138961,AMEI,AMEI.DE,suffix
IE000PMX0MW6,WELD,WELD.DE,suffix
IE00BF2B0M76,FLXX,FLXX.DE,suffix
LU1681038672,RS2K,RS2K.DE,suffix
LU3116008429,XEQ4,XEQ4.DE,suffix
DE000ETF9082,E908,E908.DE,suffix
IE00B53HP851,SXRW,SXRW.DE,suffix
LU0962071741,XYPD,XYPD.DE,suffix
LU1834988781,LTVL,LTVL.DE,suffix
IE00B3YLTY66,SPYI,SPYI.DE,suffix
IE00BZ0G8860,SYBN,SYBN.DE,suffix
LU3250315499,EEAC,EEAC.DE,suffix
IE000YBGJ9I4,MEGA,MEGA.DE,suffix
LU0321462953,XEMB,XEMB.DE,suffix
LU0476289540,D5BH,D5BH.DE,suffix
XS3087774306,M5TY,M5TY.DE,suffix
IE000LAP5Z18,WELE,WELE.DE,suffix
IE000KL4O2Z8,H415,H415.DE,suffix
IE0000LVTJ08,LM9D,LM9D.DE,suffix
DE000A0D8Q07,EXSI,EXSI.DE,suffix
LU0147308422,UIM4,UIM4.DE,suffix
IE00BX7RRJ27,UBUT,UBUT.DE,suffix
IE000SVXJH05,J590,J590.DE,suffix
IE000ZME9TM4,ESAH,ESAH.DE,suffix
IE0007I99HX7,WMOT,WMOT.DE,suffix
LU1681039647,TCC4,TCC4.DE,suffix
LU2616774076,BJLJ,BJLJ.DE,suffix
IE0000BQ75C2,CEMH,CEMH.DE,suffix
IE0004J37T45,IN0B,IN0B.DE,suffix
IE00BH4GPZ28,SPPY,SPPY.DE,suffix
IE000M07S996,QRGE,QRGE.DE,suffix
LU0484968903,XB4D,XB4D.DE,suffix
IE00BZ6V7883,QDVP,QDVP.DE,suffix
IE00B8KGV557,EUNZ,EUNZ.DE,suffix
DE000A0H08E0,EXV7,EXV7.DE,suffix
IE000YR7N5U8,ODUS,ODUS.DE,suffix
LU2109787551,SADM,SADM.DE,suffix
IE000YDOORK7,XFNT,XFNT.DE,suffix
IE000MAO75G5,CEBZ,CEBZ.DE,suffix
IE00BKWQ0D84,SPYC,SPYC.DE,suffix
IE00BLRB0028,G1CD,G1CD.DE,suffix
IE000EBPC0Z7,FVCH,FVCH.DE,suffix
IE0007WJ6B10,XDG6,XDG6.DE,suffix
IE000B1A2798,VGGF,VGGF.DE,suffix
IE00BFWXDX52,FVUI,FVUI.DE,suffix
LU2439119236,ACUU,ACUU.DE,suffix
IE0003HV7CS6,I28X,I28X.DE,suffix
IE00B53L4350,SXRU,SXRU.DE,suffix
IE00BJSFQW37,36B7,36B7.DE,suffix
IE00BDGV0415,USUE,USUE.DE,suffix
LU1617164998,AHYS,AHYS.DE,suffix
IE00BMWXKN31,H4ZX,H4ZX.DE,suffix
IE00BF59RW70,JER5,JER5.DE,suffix
IE000CO3P697,MJUN,MJUN.DE,suffix
IE00BKWD3743,TRDL,TRDL.DE,suffix
IE00BWTNM966,FTGG,FTGG.DE,suffix
IE000CZU3JH0,FCEU,FCEU.DE,suffix
IE00BK1PV551,XDWL,XDWL.DE,suffix
FR0010429068,LYM7,LYM7.DE,suffix
IE00BKM4H312,QDVD,QDVD.DE,suffix
IE000A2YGZU5,ANSD,ANSD.DE,suffix
LU2089238039,PRAE,PRAE.DE,suffix
IE00BM67HJ62,XDEX,XDEX.DE,suffix
IE000TL3PL69,XWEM,XWEM.DE,suffix
IE0008JXFQK8,H41Z,H41Z.DE,suffix
IE00BQQP9H09,GMVM,GMVM.DE,suffix
IE0002Y8CX98,EUDF,EUDF.DE,suffix
IE00BKY59K37,H41C,H41C.DE,suffix
LU1753045415,ZSRI,ZSRI.DE,suffix
IE000RRCJI06,GIGU,GIGU.DE,suffix
IE000V3AQGW3,ESAI,ESAI.DE,suffix
LU1650489898,NADB,NADB.DE,suffix
IE00BGJWWT11,EIB7,EIB7.DE,suffix
IE0002G3KSC2,GCAP,GCAP.DE,suffix
IE00094FRAA6,CAUT,CAUT.DE,suffix
IE000R7KKFN3,ISFX,ISFX.DE,suffix
IE000AXIKJM8,AIUT,AIUT.DE,suffix
LU0292103222,DXSE,DXSE.DE,suffix
IE00BJGWQN72,WTEJ,WTEJ.DE,suffix
DE000ETFL136,EL4M,EL4M.DE,suffix
LU2977997381,CBDE,CBDE.DE,suffix
IE000O58J820,V3YA,V3YA.DE,suffix
FR0011720911,CNAA,CNAA.DE,suffix
IE00B3F81R35,EUN5,EUN5.DE,suffix
IE00B5M4WH52,IUSP,IUSP.DE,suffix
LU1681041973,EHF1,EHF1.DE,suffix
DE000ETFL219,EL4V,EL4V.DE,suffix
LU1900066207,LBRA,LBRA.DE,suffix
IE000VNGJFV0,CEB8,CEB8.DE,suffix
IE00BP3QZB59,IS3S,IS3S.DE,suffix
IE00064TWYK9,JEEP,JEEP.DE,suffix
FR0010527275,LYM8,LYM8.DE,suffix
IE00B0M62V02,IQQG,IQQG.DE,suffix
FR0007056841,DJAM,DJAM.DE,suffix
IE00BSPLC298,ZPRX,ZPRX.DE,suffix
LU2009147757,XSXD,XSXD.DE,suffix
IE00BQQ3Q067,WTEI,WTEI.DE,suffix
LU2825556892,EAAA,EAAA.DE,suffix
LU2780870932,GCRE,GCRE.DE,suffix
IE0000TZZ2B2,RSPS,RSPS.DE,suffix
IE0008FB2WZ1,ASRW,ASRW.DE,suffix
IE000Q9W2IR3,AIAA,AIAA.DE,suffix
IE0008470928,EUN1,EUN1.DE,suffix
IE00BKLWY790,DELG,DELG.DE,suffix
DE000A2QP349,EXID,EXID.DE,suffix
IE000G5IRVY3,AXXT,AXXT.DE,suffix
DE000A0H08Q4,EXV3,EXV3.DE,suffix
IE000TB15RC6,BCFI,BCFI.DE,suffix
IE00BMDFDY08,UEEF,UEEF.DE,suffix
IE00BMW42181,ESIH,ESIH.DE,suffix
LU2997383372,0USE,0USE.DE,suffix
IE00BWBXM831,ZPDM,ZPDM.DE,suffix
LU1829220216,LYY0,LYY0.DE,suffix
LU0592217524,XMKA,XMKA.DE,suffix
IE000N85G7P8,WEBU,WEBU.DE,suffix
IE00BMW42306,ESIF,ESIF.DE,suffix
IE00BLDGHT92,UIQ4,UIQ4.DE,suffix
IE00BHZPJ676,EMNU,EMNU.DE,suffix
IE000HFBJ0U0,QJUN,QJUN.DE,suffix
LU2206597804,UIW1,UIW1.DE,suffix
IE00BYSZ5R67,SPP3,SPP3.DE,suffix
IE00004PGEY9,JREZ,JREZ.DE,suffix
IE000SBU19F7,SMTV,SMTV.DE,suffix
IE000JJMOWY0,3DCG,3DCG.DE,suffix
IE000TSML5I8,XRME,XRME.DE,suffix
IE00BKWD3966,EHBD,EHBD.DE,suffix
IE00BPVLQD13,XDNY,XDNY.DE,suffix
LU1437015735,CEU2,CEU2.DE,suffix
IE0008GBXCA4,BCFK,BCFK.DE,suffix
IE000CL68Z69,PABW,PABW.DE,suffix
IE00BP46NG52,ZPR5,ZPR5.DE,suffix
DE000A0H08K7,EXH5,EXH5.DE,suffix
IE00BN4GXL63,TABC,TABC.DE,suffix
IE00094GSCQ4,XEEW,XEEW.DE,suffix
IE000DTA2ZH9,JPVD,JPVD.DE,suffix
IE00B5377D42,IBC6,IBC6.DE,suffix
IE00BF0M2Z96,BATE,BATE.DE,suffix
IE00BN4Q0P93,AW14,AW14.DE,suffix
DE000A2QP323,EXIB,EXIB.DE,suffix
IE00005YSIA4,JREI,JREI.DE,suffix
LU2468423459,XZEB,XZEB.DE,suffix
LU0643975161,X03G,X03G.DE,suffix
LU1310477036,AH50,AH50.DE,suffix
IE00BLRPPV00,VUCF,VUCF.DE,suffix
LU0290357929,XGIN,XGIN.DE,suffix
IE000YUTMIU2,FGEA,FGEA.DE,suffix
LU0592215403,XPQP,XPQP.DE,suffix
IE000GAKWFA7,FTGQ,FTGQ.DE,suffix
IE00BKPTXQ89,JMLP,JMLP.DE,suffix
IE00BF5DXP42,BLOK,BLOK.DE,suffix
IE000SBHVL31,ABIT,ABIT.DE,suffix
IE00BDZZTM54,2B7J,2B7J.DE,suffix
IE0003R87OG3,AVWS,AVWS.DE,suffix
LU2345046655,EMXU,EMXU.DE,suffix
IE00B3F81K65,EUN3,EUN3.DE,suffix
IE000CK5G8J7,CBUX,CBUX.DE,suffix
LU1834987890,LIGS,LIGS.DE,suffix
LU1953136527,EMEC,EMEC.DE,suffix
LU2970735911,AEHY,AEHY.DE,suffix
IE00BFYN8Y92,EMQQ,EMQQ.DE,suffix
LU3086273813,EDEM,EDEM.DE,suffix
DE000ETFL532,ELFF,ELFF.DE,suffix
IE00B40B8R38,2B7D,2B7D.DE,suffix
IE0009TJ5T70,JPEC,JPEC.DE,suffix
IE000X59ZHE2,AIFS,AIFS.DE,suffix
IE0002A3VE77,JCEU,JCEU.DE,suffix
IE00087GRUR0,A01T,A01T.DE,suffix
IE0004W4ZVJ5,INGE,INGE.DE,suffix
LU2090062436,LDAX,LDAX.DE,suffix
IE0003A512E4,AAKI,AAKI.DE,suffix
IE00BJQRDL90,ESGE,ESGE.DE,suffix
LU1834983634,LCHM,LCHM.DE,suffix
LU0292095535,DXSA,DXSA.DE,suffix
IE0006FDYJF8,XCJD,XCJD.DE,suffix
IE00BG5QQ390,IU0E,IU0E.DE,suffix
IE000UFAX9L6,GQWD,GQWD.DE,suffix
IE00BDBRT036,QCLN,QCLN.DE,suffix
LU2365458814,ASRQ,ASRQ.DE,suffix
IE0006CJGQR9,JQPD,JQPD.DE,suffix
IE00BHZPJ239,EDM2,EDM2.DE,suffix
IE000H0TSO96,EIGC,EIGC.DE,suffix
BGSLOBI02187,SLQX,SLQX.DE,suffix
IE00BSPLC413,ZPRV,ZPRV.DE,suffix
IE0000BH4WF5,IEXA,IEXA.DE,suffix
LU1681041627,MIVA,MIVA.DE,suffix
IE00BP9F2J32,LDCE,LDCE.DE,suffix
LU2082996542,LYX4,LYX4.DE,suffix
IE000DVLBQ03,EFRW,EFRW.DE,suffix
IE00B3S5XW04,SYBB,SYBB.DE,suffix
LU2089238112,PRAZ,PRAZ.DE,suffix
LU1953136287,ASRT,ASRT.DE,suffix
IE00002ZKAP0,XEEE,XEEE.DE,suffix
IE00BC7GZX26,SYBF,SYBF.DE,suffix
IE0009HF1MK9,WEBG,WEBG.DE,suffix
IE000130VPV5,LM9A,LM9A.DE,suffix
LU2158769930,XEML,XEML.DE,suffix
IE00B4K6B022,H4ZA,H4ZA.DE,suffix
DE000ETFL615,D6RE,D6RE.DE,suffix
IE00B1TXK627,IQQQ,IQQQ.DE,suffix
IE00BRKWGL70,E500,E500.DE,suffix
DE000ETFL326,EL46,EL46.DE,suffix
IE00BLP53M98,MACV,MACV.DE,suffix
DE0006289309,EXX1,EXX1.DE,suffix
IE00BF2B0K52,FLXE,FLXE.DE,suffix
IE00BMH5XY61,E61Z,E61Z.DE,suffix
IE0032895942,IBCD,IBCD.DE,suffix
DE000ETFL052,EL4E,EL4E.DE,suffix
IE00BKY55W78,H413,,no_data
IE000E4BATC9,XZWD,XZWD.DE,suffix
IE00BHZPJ783,EDM6,EDM6.DE,suffix
LU0533032859,LYPD,LYPD.DE,suffix
IE000XJA2OU4,CBSM,CBSM.DE,suffix
LU2823896811,BJLW,BJLW.DE,suffix
LU1875395870,XDJE,XDJE.DE,suffix
LU2742532745,BJLT,BJLT.DE,suffix
LU1459800030,CHSQ,CHSQ.DE,suffix
IE00023EZQ82,CBUN,CBUN.DE,suffix
XS2901884408,OAMZ,OAMZ.DE,suffix
IE000Z4OBQK4,UDVD,UDVD.DE,suffix
DE000ETFL482,ELFC,ELFC.DE,suffix
IE000IMGE5W5,DVDE,DVDE.DE,suffix
IE00BWBXM492,ZPDE,ZPDE.DE,suffix
IE00B3DKXQ41,EUN4,EUN4.DE,suffix
DE000ETFL185,EL4S,EL4S.DE,suffix
LU3086264317,EDE2,EDE2.DE,suffix
IE0004YCLDW1,STT6,STT6.DE,suffix
IE00BVXC4854,WTDX,WTDX.DE,suffix
LU0514695187,XCS5,XCS5.DE,suffix
IE00B60SX402,SC0K,SC0K.DE,suffix
IE000LUZJNI7,MEEQ,MEEQ.DE,suffix
DE000ETFL466,ELFA,ELFA.DE,suffix
LU0292107991,XMAS,XMAS.DE,suffix
IE0007Z28IJ7,WTMT,WTMT.DE,suffix
LU1645385839,SEAA,SEAA.DE,suffix
LU3086271288,EEAH,EEAH.DE,suffix
LU3003218446,XJ2C,XJ2C.DE,suffix
LU1681046006,WDNR,WDNR.DE,suffix
LU0908508731,XG7S,XG7S.DE,suffix
DE0006289390,EXI3,EXI3.DE,suffix
IE000ASNLWH9,BPGE,BPGE.DE,suffix
IE000XOQ9TK4,XNGI,XNGI.DE,suffix
LU0942970798,XBAE,XBAE.DE,suffix
LU3093383670,FJ7E,FJ7E.DE,suffix
IE000EEJLWG1,CEBW,CEBW.DE,suffix
IE000LCKJ888,PAIW,PAIW.DE,suffix
IE000QMIHY81,H41H,H41H.DE,suffix
IE000SCAG5Q1,FBIH,FBIH.DE,suffix
IE00B5MTYK77,SC02,SC02.DE,suffix
IE00BMX0B631,VDTE,VDTE.DE,suffix
LU2823895250,EDE0,EDE0.DE,suffix
IE000ANYHV73,WELR,WELR.DE,suffix
IE00BKP5L730,SLMG,SLMG.DE,suffix
IE00BMD8KP97,EQQJ,EQQJ.DE,suffix
IE00BYVJRP78,QDVS,QDVS.DE,suffix
IE00BK5BQZ41,VGEK,VGEK.DE,suffix
LU0274208692,DBXW,DBXW.DE,suffix
IE00BFXR5W90,ETLK,ETLK.DE,suffix
IE000U3XZQN5,ECTA,ECTA.DE,suffix
LU2662649503,XUT7,XUT7.DE,suffix
IE00BYWQWR46,ESP0,ESP0.DE,suffix
IE0005HNE843,VYEU,VYEU.DE,suffix
IE000UBAW7M3,CSP5,CSP5.DE,suffix
LU1681044720,540J,540J.DE,suffix
IE000BNLRWE6,SAHE,SAHE.DE,suffix
IE000S2QZKI8,JIGG,JIGG.DE,suffix
IE00BJ06C937,JMBA,JMBA.DE,suffix
IE00066L6LB9,AQDT,AQDT.DE,suffix
IE000GHXL2Q3,CEB1,CEB1.DE,suffix
IE0000902GT6,WMGT,WMGT.DE,suffix
IE00B4MCHD36,QDVK,QDVK.DE,suffix
IE00BWT3KN65,UBUX,UBUX.DE,suffix
LU0290356871,DBXP,DBXP.DE,suffix
LU2296661775,XMA1,XMA1.DE,suffix
IE00BKKCKJ46,JGHY,JGHY.DE,suffix
LU0599612842,OSX4,OSX4.DE,suffix
IE00BF2FNH52,TRX3,TRX3.DE,suffix
IE00BNG8L385,V3AL,V3AL.DE,suffix
LU1681042609,CEUG,CEUG.DE,suffix
IE00BM67HP23,XDWC,XDWC.DE,suffix
IE00BLDGH553,SECA,SECA.DE,suffix
LU2742533552,BJLR,BJLR.DE,suffix
IE00BD9MMD49,JA13,JA13.DE,suffix
IE00BLRPRD67,USAB,USAB.DE,suffix
IE0006GUEKQ7,LNXC,LNXC.DE,suffix
IE00BMVB5Q68,V60D,V60D.DE,suffix
IE00BWBXM278,ZPDD,ZPDD.DE,suffix
LU2368674631,CUIK,CUIK.DE,suffix
IE00BDQZ5152,SXRF,SXRF.DE,suffix
IE00BNC1G699,XZEZ,XZEZ.DE,suffix
IE00B23D8X81,6PSC,6PSC.DE,suffix
LU2082998837,CSTA,CSTA.DE,suffix
LU3299677271,MSET,MSET.DE,suffix
IE00BK5BQY34,VERE,VERE.DE,suffix
LU3078637314,0EMU,0EMU.DE,suffix
IE00BF2B0L69,FLXD,FLXD.DE,suffix
IE000CQQ22C8,JPVE,JPVE.DE,suffix
IE00BMW42413,ESIT,ESIT.DE,suffix
LU1974696418,EMIE,EMIE.DE,suffix
IE000RJECXS5,AVWC,AVWC.DE,suffix
LU2924150019,USBD,USBD.DE,suffix
DE000ETFL151,EL4P,EL4P.DE,suffix
IE000OEF25S1,MWEQ,MWEQ.DE,suffix
IE00BNC0MH93,AW1J,AW1J.DE,suffix
LU1681044993,18MN,18MN.DE,suffix
IE00BKPX3K41,IS3Z,IFFI.AS,isin_search
LU3046618362,SHTU,SHTU.DE,suffix
IE000LZ7BZW8,26TP,26TP.DE,suffix
IE00BHXMHL11,4UBQ,4UBQ.DE,suffix
IE000Y83YZ44,QGRG,QGRG.DE,suffix
IE000CR7DJI8,CBUM,CBUM.DE,suffix
LU0290358224,XEIN,XEIN.DE,suffix
IE00082MOBL9,EVSD,EVSD.DE,suffix
LU0925589839,XYP1,XYP1.DE,suffix
IE000INTB8Q8,MAXM,MAXM.DE,suffix
DE000A0H08F7,EXV8,EXV8.DE,suffix
IE000T9EOCL3,CBUG,CBUG.DE,suffix
IE00B8X9NW27,FTGU,FTGU.DE,suffix
IE0006UQKVQ0,HEQD,HEQD.DE,suffix
IE000K4JG8P9,HEDL,HEDL.DE,suffix
IE000BUIVY49,EUEB,EUEB.DE,suffix
